farm_id,sale_order_id,product_id,quantity,price,user_id,total_item_price,time_of_sale,product_sku,product_type,unit_of_measurement,product_price,product_description_en,product_name_en,user_enc,product_enc
5ce2f974-402d-4b4a-a572-812e661c7cdc,ef551192-b17a-402b-bd7f-af987a7ac6b3,ecef7b49-b297-4c53-bf53-628861221da7,1.0,363000.0,49ad56f8-8d32-408f-9f88-36cad5310680,363000.0,1744285204299,101210600101,GOODS,kg,1299999.0,"C-organic: 15.44% C/N Ratio: 21.75 Total N: 0.71% Total P2O5: 3.64% Total K2O: 17.51% Water content: 19.81% PH (H2O): 8.97 Description of SawitPro Fertilizer is organic fertilizer that can help oil palm farmers increase oil yields and fruit quality.This fertilizer is equipped with microorganisms developed by leading biologists in Indonesia.Microorganisms can be used to help the decomposition of nutrients and accelerates from nutrient absorption in plants.The benefits of Sawitpro fertilizer provide a variety of important benefits, including increasing the availability of nutrients (nitrogen, phosphate, and potassium), as well as helping the overhaul of organic matter (decomposition) and mineralization of organic elements.This fertilizer also triggers plant growth, protects roots from pathogenic microbes, increases the efficiency of absorption from other fertilizers (Rp, urea, etc.), and saves fertilization costs by up to 50%.In addition, Sawitpro fertilizer increases plant resistance to disease attacks and maintains soil fertility for sustainable agriculture.Nitrogen content and specifications 0.1-1% Nitrogen phosphor pentoxide 3-5% potassium oxide 17-25% Bacteria Binding Nitrogen Trichoderma Microorganisms: Rhizobium sp (Nitrogen bacterial bacteria in root legumes) Azotobacter sp (nitrogen bacteriaAuxin) Bacillus sp (fighting pathogens and encouraging growth) Azospirillum sp (encouraging growth) Pseudomonas sp (Growth Regulator) Trichoderma sp (biological control substances against fungal attacks, especially ganoderma) tested products lab?Yes",Sawitpro 50kg fertilizer,23,38
a80aa175-bf00-4816-8ac1-7ac8954d68f7,a0690b8a-1166-46a8-869d-8d62a4f28517,487f2886-5150-4269-94e2-63fbc7314971,498.5,45000.0,67050d7d-04e8-4fc3-a2eb-ac1b533dd222,40500000.0,1741255055383,SEEDLING-TOPAS-MAIN-NURSERY,GOODS,kg,45100.0,,Topaz Seeds Ready to Plant,26,7
3cdded98-17ef-479d-bb73-2799dbd9c307,0833fba5-7279-401e-a618-3a0dc911237d,e41e1522-bbe0-4e9b-b638-5470e82e13a5,7.0,215000.0,917278db-9719-4988-a151-237f4fc74b9d,1505000.0,1741870898275,101110601501,GOODS,kg,497800.0,"Description of the Crown ZA fertilizer contains ammonium sulfate, providing additional nitrogen and sulfur to plants.The shape is a crystal granules that easily absorb water and can reduce soil pH, suitable for alkaline soils.Although the nitrogen content is lower than urea, ZA provides additional benefits of sulfur, making it important in sugarcane cultivation because it does not reduce sugar levels.Its hygroscopic properties and the potential for decreasing soil pH to be considered in the application.Benefits of the Sulfur Sulfur Elbang ZA provides benefits such as increasing the color of green leaves, protein and vitamin content in crops, as well as the number of children produced in rice plants.This fertilizer also supports the formation of sugar, improving the color, aroma, and flexibility of tobacco leaves, and enlarges the tubers of onion and garlic, reduce shrinkage and increase aroma during storage.Content and Specifications of N Ammonium 21% Sulfur 24% Humidity <3% Form / Color: crystal / white product tested lab?Yes",Mahkota ZA 50kg,40,35
2247016d-0647-4faf-9cd8-6f43324d21ec,63df6a83-0a96-4fd0-9942-79049353afd0,80957603-6cec-4f63-8dcd-aba6ded5cbdd,1.0,376000.0,10012ced-8aef-44ed-b6c0-eae920c6e28e,376000.0,1744201737478,101110501601,GOODS,kg,712500.0,"MOP/KCL fertilizer to improve the quality and quantity of fruit.Description of MOP/KCL Crown fertilizer contains potassium (K2O) of at least 60% and is useful to help improve yields and harvest quality.This fertilizer also optimizes the absorption of other nutrients and increases plant resilience to pests and diseases.The use of KCL is very important for annual plants that require high potassium.The benefits of potassium oxide fertilizer (K2O) increase the growth and yield of plants by supplying potassium which is important for the durability of plants to stress, and support the formation of fruit, flowers, and tubers.This fertilizer also improves the quality of crop yields and the efficiency of water use and nutrition, making it beneficial for plants that require high potassium, such as rice, corn, and horticultural plants.Content and specifications of potassium oxide 60% shape / color: crystal / dominant red product tested lab?Yes",MOP/KCL Canada Cap Mahkota 50kg,6,16
7281ae70-a5bf-4008-a17d-7e6723c7e980,d20a9066-aed8-4082-98e6-7abc62b7bf78,80957603-6cec-4f63-8dcd-aba6ded5cbdd,3.0,359425.0,9419bea1-d06e-4c66-ad5f-f395aeb3af29,3934864.0,1741222331703,101110501601,GOODS,kg,712500.0,"MOP/KCL fertilizer to improve the quality and quantity of fruit.Description of MOP/KCL Crown fertilizer contains potassium (K2O) of at least 60% and is useful to help improve yields and harvest quality.This fertilizer also optimizes the absorption of other nutrients and increases plant resilience to pests and diseases.The use of KCL is very important for annual plants that require high potassium.The benefits of potassium oxide fertilizer (K2O) increase the growth and yield of plants by supplying potassium which is important for the durability of plants to stress, and support the formation of fruit, flowers, and tubers.This fertilizer also improves the quality of crop yields and the efficiency of water use and nutrition, making it beneficial for plants that require high potassium, such as rice, corn, and horticultural plants.Content and specifications of potassium oxide 60% shape / color: crystal / dominant red product tested lab?Yes",MOP/KCL Canada Cap Mahkota 50kg,41,16
3f98251a-2968-4d51-999b-aa0bf0fe37a4,d20a9066-aed8-4082-98e6-7abc62b7bf78,b53ce31c-3789-42d7-96a0-5fe058cac7a5,2.0,134250.0,9419bea1-d06e-4c66-ad5f-f395aeb3af29,3934864.0,1741222331703,101110502101,GOODS,kg,352688.0,"Rock Phosphate (RP) is one of the best sources of phosphate in the world that is processed efficiently without chemical processes.Description of RP Egyptian fertilizer is fertilizer that is processed from raw materials of excavation containing calcium phosphate minerals, which originate from rocks that are processed into powder (powder) for use directly in agriculture.This fertilizer can be applied in the form of powder, granules, or granular.The benefits of providing natural phosphorus that are needed by plants, support the development of roots and stems, improve the quality of the roots and stems of plants, improve the ability of plants to absorb water and nutrients, and protect plants from pest attacks.Content and specifications of the pentoxide phosphorus 26-28% of the product tested lab?Yes",Rp. 50kg crown - Egypt,41,26
240ed567-7424-4996-b0d7-ed1a529b0188,d20a9066-aed8-4082-98e6-7abc62b7bf78,369cfbc5-f536-41f5-8a80-267d55dec802,2.0,229417.0,9419bea1-d06e-4c66-ad5f-f395aeb3af29,3934864.0,1741222331703,101110506601,GOODS,kg,435892.0,"Solumag-G® is a sulfur-based magnesium fertilizer that is devoted to balancing nutrients in an intensive agricultural system that aims to obtain high productivity and quality of production.Kieserite (magnesium sulfate) is fertilizer that is rich in magnesium and sulfur, suitable for almost all types of plants and soil.Quickly soluble and reacting effectively, Kieserite is ideal to meet the needs of plants magnesium, either before planting or during growth.This fertilizer can be applied directly to the soil in powder or granular form and can be processed into Epsom salt for irrigation applications.The benefits of soil with low pH, such as sandy soil, require additional nutrients to support plant growth.Under these conditions, fertilization using Kieserite is needed.Meanwhile, soil in the tropical region which is generally already has sufficient magnesium content and rarely experiences Water Magnesium washing.Content and specifications of magnesium oxide 27% sulfur 17% shape / color: flour / gray vaginal discharge product tested lab?Yes",Kieserite Solumag-G 50kg,41,5
990f313c-c9f4-4c66-aff8-e60ad1f442d0,d20a9066-aed8-4082-98e6-7abc62b7bf78,c2b3d62f-6c48-4051-beb1-3ec66d30c1da,2.0,136750.0,9419bea1-d06e-4c66-ad5f-f395aeb3af29,3934864.0,1741222331703,101110500401,GOODS,kg,338200.0,"Rock Phosphate (RP) is one of the best sources of phosphate in the world that is processed efficiently without chemical processes.Description of RP Cap Leaf fertilizer is fertilizer that is processed from raw materials containing calcium phosphate minerals, which originate from rocks that are processed into powder (powder) for use directly in agriculture.This fertilizer can be applied in the form of powder, granules, or granular.The benefits of providing natural phosphorus that are needed by plants, support the development of roots and stems, improve the quality of the roots and stems of plants, improve the ability of plants to absorb water and nutrients, and protect plants from pest attacks.Content and specifications of the pentoxide phosphorus 26-28% of the product tested lab?Yes",50kg leaf cap,41,30
016980c2-5d06-42ae-99bc-fd609efb42fe,d20a9066-aed8-4082-98e6-7abc62b7bf78,1af0394e-3aea-42b4-8698-b6832e35f8ce,2.0,239250.0,9419bea1-d06e-4c66-ad5f-f395aeb3af29,3934864.0,1741222331703,101110604001,GOODS,kg,537800.0,"Increase growth with 21% nitrogen and sulfur 24 percent.Description of Petro ZA Plus is effective for stimulating the growth of the number of puppies, plant height, and number of leaves.In addition, this fertilizer can improve the quality of the harvest by improving the color, aroma, taste, and size of fruit or tubers, as well as making plants more resistant to pests and diseases.Form / color: crystals / green benefits of this fertilizer contain nitrogen (n), sulfur (s), and zinc (Zn) that support plant growth, increase the number of tillers, plant height, and number of leaves.This fertilizer also improves the formation of chlorophyll, increases the color, aroma, taste, and size of fruit or tubers, and increases plant fertility, making it more resistant to pests and diseases.Nitrogen content and specifications 21% sulfur 24% zinc 0.1% sulfuric acid ≤ 0.1% tested products lab?Yes",Petro Za Plus 50kg,41,2
688c7a61-01bb-4dd0-9966-0992bd97c6f6,d20a9066-aed8-4082-98e6-7abc62b7bf78,1033503b-8faa-4d5c-97c2-50bb19fbb897,2.0,507250.0,9419bea1-d06e-4c66-ad5f-f395aeb3af29,3934864.0,1741222331703,101110500501,GOODS,kg,945000.0,"China Cap TSP Fertilizer: Formula rich in phosphorus, abundant fruit.TSP (Triple Super Phosphate) description is fertilizer that contains phosphorus in the form of P2O5 around 44-46%, used to improve nutrient content in agricultural soils.This fertilizer is in the form of gray granules and can be applied both as basic fertilizer and supplementary fertilizer.Shape / color: granules / gray or black Benefits of Triple Super Phosphate (TSP) fertilizer with P2O5 44-46% content is useful for strengthening the root system, supporting the formation of flowers and fruit, and increasing plant resistance to stress.The phosphorus contained also helps the efficiency of other nutrients and improve soil structure.TSP can be used as a basic and supplementary fertilizer in various types of plants.Content and specifications of the peroxide phosphorus 46% tested products lab?Yes",TSP China Cap 50kg Leaf,41,1
d9fb91ef-fe89-496f-90db-94e7d1405c33,d20a9066-aed8-4082-98e6-7abc62b7bf78,a48adaed-ab06-4245-8da6-5d560636a1d9,1.0,362755.0,9419bea1-d06e-4c66-ad5f-f395aeb3af29,3934864.0,1741222331703,101110505301,GOODS,kg,1300000.0,"Borat/Boron is an essential micro nutrient for plants.It takes a small amount in the fertilizing application of the Borate Crown Description containing boron which is an essential micronutrient for plants needed in small amounts to support optimal growth.Although usually already found in NPK fertilizer, certain plants and soil conditions require additional boron.The benefits of the main role of boron for plants include supporting cell division, nitrogen metabolism, and protein formation.In addition, Boron also contributes important in the process of pollination and production of seeds of content & specifications of boron trioxide ± 45% Physical Type: White crystal products tested lab?Yes",Borate Mahkota - 25kg,41,24
95826d7a-3dac-42c9-a9c9-f1cb4f9f7e27,fec82ea7-3f70-43eb-97db-e10d9f3073db,4698d965-a133-4701-838b-f60e38c66b39,1.0,555000.0,c84be8f7-1081-46ea-82c5-e4dedda9e39d,555000.0,1741841499266,101210600102,GOODS,kg,1399999.0,"Description of SawitPro fertilizer is organic fertilizer that can help oil palm farmers improve crops and fruit quality.This fertilizer is equipped with microorganisms developed by leading biologists in Indonesia.Microorganisms can be used to help the decomposition of nutrients and accelerates from nutrient absorption in plants.Janjang ash is an organic fertilizer with a high K₂O content, around 35%-45%, which is quickly absorbed by plants because it only contains potassium elements.For application, the recommended dose is 1.5 kg per plant.If used with Sawitpro fertilizer, the dosage recommendation is 1 kg of ash janjang and 0.5 kg of palm oil per plant.The benefits of Sawitpro fertilizer provide a variety of important benefits, including increasing the availability of nutrients (nitrogen, phosphate, and potassium), as well as helping the overhaul of organic matter (decomposition) and mineralization of organic elements.This fertilizer also triggers plant growth, protects roots from pathogenic microbes, increases the efficiency of absorption from other fertilizers (Rp, urea, etc.), and saves fertilization costs by up to 50%.In addition, Sawitpro fertilizer increases plant resistance to disease attacks and maintains soil fertility for sustainable agriculture.Abu Janjang increases the availability of potassium (K), stimulates fruit growth, accelerates the decomposition of organic matter, and saves fertilization costs.In addition, this product strengthens the endurance of plants against disease and supports soil fertility for sustainable agriculture.Content and specifications of 50kg palm fertilizer: nitrogen 0.1-1% nitrogen phosphorus pentoxide 3-5% potassium oxide 17-25% bacterial binding nitrogen trichoderma microorganisms: rhizobium sp (nitrogen bacterial bacteria in root legume) Azotobacter sp (antibiotics and auxin enzymes) Bacillus sp (against pathogens and encouraging growth) Azospirillum sp (encouraging growth) Pseudomonas sp (growth regulator) Trichoderma sp (biological control substances against fungal attacks, especially ganoderma) 40kg ashYes",Sawitpro fertilizer 50kg + ash janjang 40kg,56,6
6c0a4806-7d61-4633-855b-559274b38a53,578e32df-b8f3-4fce-b9c9-2d3e059dcf24,4cac8d01-b78e-4017-9113-c627ac1866a5,200.0,342550.0,e4d68529-9d3c-4db3-bc55-cc3bc3ead00f,68510000.0,1744600184234,101110503801,GOODS,kg,674500.0,"Urea nitrea is a non -subsidized retail urea product with a 46% nitrogen content description of 46% N urea fertilizer is a high nitrogen (N) fertilizer, which is 46%, which functions the main source of nitrogen to support plant vegetative growth.This fertilizer can be applied by sprinkled, sprayed, or using an irrigation system.Shape / color: Prill and granules / white The benefits of this fertilizer are very effective in accelerating the formation of leaves, stems, and increasing forage production in plants.Urea nitrea 46% N is suitable for various types of plants, both for agriculture, plantations, and horticulture, because nitrogen is an nutrient that is needed for the process of photosynthesis and overall plant growth.Nitrogen content and specifications of 46% tested products lab?Yes",Urea nitrea 46% n 50kg,64,8
4c791ad8-eca6-435f-b7c0-e0976848d4dd,6b843a88-fa74-42b1-a8e8-2c8cbe09cc86,beb17fe4-5d92-4738-adaa-2d62ffb83516,300.0,338000.0,9c605d36-9c37-4f1e-bac1-c87146fae1f0,101400000.0,1744791925558,101110503802,GOODS,kg,356357.0,Urea nitrea 46% n 50kg granules,Urea Nitrea 46% N 50kg - Granul,44,28
ae18c294-ba72-4bef-bcca-1609fb7e41ef,3b8b547d-8b09-4580-8ba1-5b6636ea72b8,8acff85f-f70a-4308-801f-763b22bb25c7,10.0,400000.0,bf5af726-2973-481e-8b7a-3d4dd44a9376,4000000.0,1741926568568,101110601001,GOODS,kg,798000.0,"Description of NPK fertilizer from DGW is specially formulated for oil palm plants.With 13-8-27-4+TE content, this fertilizer helps accelerate the growth of plant generative plants.Equipped with magnesium, boron, and calcium, this fertilizer supports healthier shoot growth, greener leaves, and strong stems and roots.This fertilizer helps produce quality harvests with bright colors, suitable for various types of plants.Form / color: granules / brown benefits of fertilizer with compaction technology ensure the content of nutrients that are guaranteed, containing various macro and micro -essential elements to support optimal plant growth.Nitrogen Content and Specifications 13% Pentoxide Phosphorus 8% Potassium Oxide 27% Magnesium Oxide 4% Boron 0.65% Calcium Oxide Products Tested Lab?Yes",NPK DGW 13-8-27-4 TE 50kg,52,19
a4f6c073-f425-45a4-9b73-2a8562432953,ae7fdd61-1d4d-44e6-950e-cf1bf4dbd832,ece9fda2-1006-4cf9-a283-74e10b330512,200.0,425000.0,7a341d40-7166-46d4-b37f-be9a9ecec7f7,136800000.0,1742192705332,101110601901,GOODS,kg,883500.0,"Description of the Mahkota NPK fertilizer 13-8-27-4 + 0.5 B supports optimal growth of plantation crops such as oil palm, rubber and cocoa.With 13% nitrogen, 8% phosphorus, 27% potassium, 4% magnesium, and 0.5% boron, this fertilizer increases crop yields and plant quality.Doses of 2-2.5 kg per tree are recommended for oil palm aged 4-8 years.Form / color: granules / brown the benefits of this fertilizer support plant growth, increase yield, and quality of plants by strengthening metabolism, cell division, and the formation of enzymes and vitamins.In addition, it also stimulates the growth of roots and leaves and increases plant immunity.Nitrogen Content and Specifications 13% Pentoxide Phosphorus 8% Potassium Oxide 27% Magnesium Oxide 4% Boron 0.5% Copper (II) Sulfate, zinc sulfate 0.02-0.04% tested products lab?Yes",NPK Mahkota 13-8-27-4 0.5 B 50kg,31,37
bb06b4d5-60aa-4c9c-821b-03cafd7d5c8d,ae7fdd61-1d4d-44e6-950e-cf1bf4dbd832,1033503b-8faa-4d5c-97c2-50bb19fbb897,100.0,518000.0,7a341d40-7166-46d4-b37f-be9a9ecec7f7,136800000.0,1742192705332,101110500501,GOODS,kg,945000.0,"China Cap TSP Fertilizer: Formula rich in phosphorus, abundant fruit.TSP (Triple Super Phosphate) description is fertilizer that contains phosphorus in the form of P2O5 around 44-46%, used to improve nutrient content in agricultural soils.This fertilizer is in the form of gray granules and can be applied both as basic fertilizer and supplementary fertilizer.Shape / color: granules / gray or black Benefits of Triple Super Phosphate (TSP) fertilizer with P2O5 44-46% content is useful for strengthening the root system, supporting the formation of flowers and fruit, and increasing plant resistance to stress.The phosphorus contained also helps the efficiency of other nutrients and improve soil structure.TSP can be used as a basic and supplementary fertilizer in various types of plants.Content and specifications of the peroxide phosphorus 46% tested products lab?Yes",TSP China Cap 50kg Leaf,31,1
b37eb9bc-42f3-4a9a-a223-ada4c70f75be,c722fdd0-257a-49b5-8244-c85325091f20,5501ce77-7a08-4086-8dda-858c92326fc6,25.0,71000.0,05dfbe78-f1f3-486d-8bc8-91ef41b3ae78,1775000.0,1743046030332,101110603701,GOODS,kg,241700.0,"Increase growth with 80%calcium carbonate.Description of the agricultural lime is high quality fertilizer with a minimum composition of CaCO3 80%, designed to increase soil pH to make it more neutral and support the availability of optimal nutrients.This product is effective in neutralizing toxic compounds in the soil, improving soil structure, and stimulating the activity of microorganisms that support plant growth.With the use of agricultural lime, plants can grow healthier, yields increase, and soil quality is better.The benefits of this product increase soil and water pH, improve the availability of nutrients, and neutralize the compounds ... (line too long; chars omitted)",50 kg of agricultural lime,1,10
26a34fc9-a9c7-433c-88e9-eefc25facc6d,61e68625-9e6a-435d-9bdd-6c2187ca1817,6c27fc9c-e7e9-4e9b-9017-292175250df1,1.0,433200.0,49ad56f8-8d32-408f-9f88-36cad5310680,433200.0,1744868860328,101110603901,GOODS,kg,441142.0,"Increase growth with zinc 2000ppm and sulfur 9%.Description of NPK compound fertilizer enriched with sulfur and zinc elements is designed to improve the efficiency and effectiveness of fertilization.The sulfur and zinc content supports plant metabolic processes so that it not only increases the amount of crops, but also its quality, making plants healthier and more productive.Form / color: granules / white The benefits of this fertilizer support plant growth, increase yield, and quality of plants by strengthening metabolism, cell division, and the formation of enzymes and vitamins.In addition, it also stimulates the growth of roots and leaves and increases plant immunity.Nitrogen content and specifications of 15% Pentoxide phosphorus 15% potassium 15% sulfur 9% zinc 0.2% tested product lab?Yes",NPK Phonska Plus 15-15-15 25kg,23,12
7176d030-76cc-47cd-958b-69dd04562782,5eba2371-a65e-4b2f-8d91-4df09de693c4,c2b3d62f-6c48-4051-beb1-3ec66d30c1da,6.0,158200.0,38969042-aa78-4066-b83a-22756b4191ba,949200.0,1742312599373,101110500401,GOODS,kg,338200.0,"Rock Phosphate (RP) is one of the best sources of phosphate in the world that is processed efficiently without chemical processes.Description of RP Cap Leaf fertilizer is fertilizer that is processed from raw materials containing calcium phosphate minerals, which originate from rocks that are processed into powder (powder) for use directly in agriculture.This fertilizer can be applied in the form of powder, granules, or granular.The benefits of providing natural phosphorus that are needed by plants, support the development of roots and stems, improve the quality of the roots and stems of plants, improve the ability of plants to absorb water and nutrients, and protect plants from pest attacks.Content and specifications of the pentoxide phosphorus 26-28% of the product tested lab?Yes",50kg leaf cap,16,30
c2041d0e-7704-4e60-a167-5b55bd6abcf5,3cf0432a-e5e6-4d23-bd3c-d693b2e27e49,4cac8d01-b78e-4017-9113-c627ac1866a5,100.0,348500.0,43999ff4-01db-4bc6-b1fe-4427a918b294,34850000.0,1744067488560,101110503801,GOODS,kg,674500.0,"Urea nitrea is a non -subsidized retail urea product with a 46% nitrogen content description of 46% N urea fertilizer is a high nitrogen (N) fertilizer, which is 46%, which functions the main source of nitrogen to support plant vegetative growth.This fertilizer can be applied by sprinkled, sprayed, or using an irrigation system.Shape / color: Prill and granules / white The benefits of this fertilizer are very effective in accelerating the formation of leaves, stems, and increasing forage production in plants.Urea nitrea 46% N is suitable for various types of plants, both for agriculture, plantations, and horticulture, because nitrogen is an nutrient that is needed for the process of photosynthesis and overall plant growth.Nitrogen content and specifications of 46% tested products lab?Yes",Urea nitrea 46% n 50kg,20,8
ffb9c011-6f36-4fa2-8280-b3e23c1e3b2c,95505675-172d-4cee-8240-0b2e5ef6d5b1,9e7cc609-f4ef-4246-89e7-756861e623d8,200.0,47616.0,c51ed79a-e737-40d2-9846-1e842ee3e9a9,9523200.0,1741168499832,101110601101,GOODS,kg,136440.0,"Fertilizer for maximizing soil pH, abundant yields.Description of the Dolomite M-100 is an economical and effective source of magnesium (MG) nutritional source to increase mg levels in the soil and leaves of oil palm plants.In addition, the Dolomite M-100 is also a source of calcium (CA) which plays an important role in stimulating the development of the palm oil rooting system.The benefits of this product help increase soil pH, as well as neutralize aluminum poisoning that often occurs in oil palm land which is generally acidic.With the application of the Dolomite M-100, soil fertility will improve, the effectiveness of the fertilizer ... (line too long; chars omitted)",Dolomite M-100 50kg,55,23
b820dd8f-1b88-43af-abaf-0d10977f676e,2011ece0-28d0-4126-b262-13a28eadbe35,c7768e6d-d8d9-469f-960d-879b5401d83c,1.0,210000.0,8c89bfd1-64bf-484a-9860-bab339f48261,210000.0,1743076027507,TUP/PLN/200,DIGITAL,,210000.0,"Topup PLN 200,000 Topup PLN 200,000","Token PLN 200,000",37,32
cb8c3650-edab-4c44-afe0-117e12b0de93,a1c94209-33f6-41c7-85ae-63cb368c8954,fc02857f-92ea-48a1-96b5-95acf43b922e,1.0,238350.0,438c0b35-30eb-4a57-9577-0f7c13d81eb7,286350.0,1743657022462,202320300103,GOODS,kg,469300.0,"Bablass 490 SL IPA GLIFOSAT 490 g/L.Systemic Herbicide After Growing Solution in Water Water Used for Palm Oil Cultivation (TBM): Ageratum conyzoides wide leaf weeds, Borreria alata, Melastoma Affine, Mikania Micrantha, narrow leaf weed Axonopus Compressus Description Bablass 490 SL isPalm (TBM), such as wide -leaf weeds ageratum conyzoides, borreria alata, melastoma affine, mikania micrantha, and narrow leaf weeds Axonopus compressus.Form: Solution Benefits of this product is effective in killing grass selectively, absorbing its active ingredients to the grassroots and killing them gradually, without affecting other plants in the vicinity.Content and specifications of Glifosate Aminosate Isopropyl (IPA) 49% Tested Products Lab?Yes",Bablass 490 SL - 5 liters,19,39
18906374-1b30-4b21-baaa-ae32e0595283,a1c94209-33f6-41c7-85ae-63cb368c8954,6eccf249-a997-4091-8d64-29f1e9accd85,1.0,48000.0,438c0b35-30eb-4a57-9577-0f7c13d81eb7,286350.0,1743657022462,202320303001,GOODS,kg,106200.0,"Metsulindo 20 WP-250gr Description of Systemic Selective Herbicide, which can be used at the pre-growth and full-growth stages, flour in the form of white to beige, effective, effective in controlling pacics in industrial plantations, wide leaf weeds on oil palm plants (TBM) and rubber (TBM), and wide-leaf weeds, narrow, narrow, and teki on Sawah.Shape / color: Flour / White Cream Benefits Metsulindo 20 WP is an efficient and economical herbicide, working systemically to control weeds from the beginning.With a low dose, this product is selective, killing weeds without damaging cultivation plants, and effectively controls weeds thus through root and leaf absorption.Content and specifications of methyl methulfuron 20% tested products lab?Yes",Metsulindo 20 WP - 250gr,19,13
28690cb4-dcf6-43a9-9cfd-5ea69455a1ed,20f151bd-8ad2-4fba-8e33-e900d8036701,8152e395-0f7a-4dda-8df9-6655a726c4e1,11.0,223500.0,cddfaf43-dc19-437c-aa34-fac8addcbfb4,2458500.0,1744381986427,101210600103,GOODS,kg,1080000.0,"Description of SawitPro fertilizer is organic fertilizer that can help oil palm farmers improve crops and fruit quality.This fertilizer is equipped with microorganisms developed by leading biologists in Indonesia.Microorganisms can be used to help the decomposition of nutrients and accelerates from nutrient absorption in plants.Janjang ash is an organic fertilizer with a high K₂O content, around 35%-45%, which is quickly absorbed by plants because it only contains potassium elements.For application, the recommended dose is 1.5 kg per plant.If used with Sawitpro fertilizer, the dosage recommendation is 1 kg of ash janjang and 0.5 kg of palm oil per plant.The benefits of Sawitpro fertilizer provide a variety of important benefits, including increasing the availability of nutrients (nitrogen, phosphate, and potassium), as well as helping the overhaul of organic matter (decomposition) and mineralization of organic elements.This fertilizer also triggers plant growth, protects roots from pathogenic microbes, increases the efficiency of absorption from other fertilizers (Rp, urea, etc.), and saves fertilization costs by up to 50%.In addition, Sawitpro fertilizer increases plant resistance to disease attacks and maintains soil fertility for sustainable agriculture.Abu Janjang increases the availability of potassium (K), stimulates fruit growth, accelerates the decomposition of organic matter, and saves fertilization costs.In addition, this product strengthens the endurance of plants against disease and supports soil fertility for sustainable agriculture.Content and specifications of 20kg palm fertilizer: nitrogen 0.1-1% nitrogen phosphorus pentoxide 3-5% potassium oxide 17-25% bacteria Binding Nitrogen Trichoderma Microorganisms: Rhizobium sp (bacteria Binding nitrogen in root legume) Azotobacter sp (antibiotics and auxin enzymes) Bacillus sp (against pathogens and encouraging growth) Azospirillum sp (encouraging growth) Pseudomonas sp (growth regulator) Trichoderma sp (biological control substances against fungal attacks, especially ganoderma) 40kg ashYes",Sawitpro fertilizer 20kg + ash janjang 40kg,58,17
340fe0d5-920a-4be1-8d55-5ae77e74bea9,afbf2c98-e8e6-4ca7-acf3-af3958dfe34f,b53ce31c-3789-42d7-96a0-5fe058cac7a5,1.0,142500.0,c336fefa-41b7-40cc-95d2-f5a0220f700c,142500.0,1743906806779,101110502101,GOODS,kg,352688.0,"Rock Phosphate (RP) is one of the best sources of phosphate in the world that is processed efficiently without chemical processes.Description of RP Egyptian fertilizer is fertilizer that is processed from raw materials of excavation containing calcium phosphate minerals, which originate from rocks that are processed into powder (powder) for use directly in agriculture.This fertilizer can be applied in the form of powder, granules, or granular.The benefits of providing natural phosphorus that are needed by plants, support the development of roots and stems, improve the quality of the roots and stems of plants, improve the ability of plants to absorb water and nutrients, and protect plants from pest attacks.Content and specifications of the pentoxide phosphorus 26-28% of the product tested lab?Yes",Rp. 50kg crown - Egypt,53,26
2149c154-13f2-4ae4-ae20-007067e6c325,f5939407-c4f6-4445-b1c2-323614affeb4,4cac8d01-b78e-4017-9113-c627ac1866a5,200.0,341350.0,e4d68529-9d3c-4db3-bc55-cc3bc3ead00f,68270000.0,1744364000829,101110503801,GOODS,kg,674500.0,"Urea nitrea is a non -subsidized retail urea product with a 46% nitrogen content description of 46% N urea fertilizer is a high nitrogen (N) fertilizer, which is 46%, which functions the main source of nitrogen to support plant vegetative growth.This fertilizer can be applied by sprinkled, sprayed, or using an irrigation system.Shape / color: Prill and granules / white The benefits of this fertilizer are very effective in accelerating the formation of leaves, stems, and increasing forage production in plants.Urea nitrea 46% N is suitable for various types of plants, both for agriculture, plantations, and horticulture, because nitrogen is an nutrient that is needed for the process of photosynthesis and overall plant growth.Nitrogen content and specifications of 46% tested products lab?Yes",Urea nitrea 46% n 50kg,64,8
48b8d849-ebe3-4553-8c48-3c8337afc942,887c9ab7-c86b-44fd-8623-640028926faf,4cac8d01-b78e-4017-9113-c627ac1866a5,498.5,321250.0,9c605d36-9c37-4f1e-bac1-c87146fae1f0,169968800.0,1744100968942,101110503801,GOODS,kg,674500.0,"Urea nitrea is a non -subsidized retail urea product with a 46% nitrogen content description of 46% N urea fertilizer is a high nitrogen (N) fertilizer, which is 46%, which functions the main source of nitrogen to support plant vegetative growth.This fertilizer can be applied by sprinkled, sprayed, or using an irrigation system.Shape / color: Prill and granules / white The benefits of this fertilizer are very effective in accelerating the formation of leaves, stems, and increasing forage production in plants.Urea nitrea 46% N is suitable for various types of plants, both for agriculture, plantations, and horticulture, because nitrogen is an nutrient that is needed for the process of photosynthesis and overall plant growth.Nitrogen content and specifications of 46% tested products lab?Yes",Urea nitrea 46% n 50kg,44,8
