farm_id,sale_order_id,product_id,quantity,price,user_id,total_item_price,time_of_sale,product_sku,product_type,unit_of_measurement,product_price,product_description_en,product_name_en
c829e71b-2a29-401b-a5c9-ebe4bb6a8dc3,a0690b8a-1166-46a8-869d-8d62a4f28517,8acff85f-f70a-4308-801f-763b22bb25c7,54,798000.0,1e75f22f-b609-4ebc-9536-4a26aef73302,43092000.0,1743696972062,101110601001,GOODS,kg,798000.0,"Description of NPK fertilizer from DGW is specially formulated for oil palm plants.With 13-8-27-4+TE content, this fertilizer helps accelerate the growth of plant generative plants.Equipped with magnesium, boron, and calcium, this fertilizer supports healthier shoot growth, greener leaves, and strong stems and roots.This fertilizer helps produce quality harvests with bright colors, suitable for various types of plants.Form / color: granules / brown benefits of fertilizer with compaction technology ensure the content of nutrients that are guaranteed, containing various macro and micro -essential elements to support optimal plant growth.Nitrogen Content and Specifications 13% Pentoxide Phosphorus 8% Potassium Oxide 27% Magnesium Oxide 4% Boron 0.65% Calcium Oxide Products Tested Lab?Yes",NPK DGW 13-8-27-4 TE 50kg
109a599b-2339-4e46-9600-09ef5431ea86,0cf2dc54-441b-400b-8785-cbfd9763e9a1,c5e57af4-0df9-4e2b-87e4-9024b8e6cf53,10,97000.0,c336fefa-41b7-40cc-95d2-f5a0220f700c,970000.0,1744069204062,202310304901,GOODS,kg,97000.0,"DMA6 825 SL Net weight: 400ml Active ingredients: 2,4-D dimethyl amine (equivalent to 2,4-D: 686 g/l): 825 g/l Production: Corteva Agriscience DMA6 825 SL Systemic System Systemic Selective Full-Growing in the form of solutions in light brown water, very effective to control weeds in rice planting, rubber, rubber and tebu.This herbicide is no doubt for lowland rice plants.which is useful to eradicate wide leaf weeds (broadleaf) and tender in the fields.Also very good for a mixture to glyphosate and paraquat.Can be used on plants: rubber, rice, sugar cane, full -growth systemic herbicide tea in the form of a solution in water.Dosage: - Rubber (wide leaf weeds): 1.5 - 3 l/ha spraying time: when weeds are young and active growth - Tea (wide leaf weeds): 1 - 1.5 L/ha Time spraying: When weeds are young and active growth - Growth (wide leaf weeds): 1-2 L/haLeaf wide and puzzle): 1 - 1.5 L/ha Spraying time: 14 days after planting when weeds are growing",DMA 6 825 SL 400ml
d518112f-0310-4f5c-82fc-c568da34a0d8,13b6cc14-5ea1-4675-b0fd-23bc036d582c,4cac8d01-b78e-4017-9113-c627ac1866a5,175,674500.0,10012ced-8aef-44ed-b6c0-eae920c6e28e,118037500.0,1742598967062,101110503801,GOODS,kg,674500.0,"Urea nitrea is a non -subsidized retail urea product with a 46% nitrogen content description of 46% N urea fertilizer is a high nitrogen (N) fertilizer, which is 46%, which functions the main source of nitrogen to support plant vegetative growth.This fertilizer can be applied by sprinkled, sprayed, or using an irrigation system.Shape / color: Prill and granules / white The benefits of this fertilizer are very effective in accelerating the formation of leaves, stems, and increasing forage production in plants.Urea nitrea 46% N is suitable for various types of plants, both for agriculture, plantations, and horticulture, because nitrogen is an nutrient that is needed for the process of photosynthesis and overall plant growth.Nitrogen content and specifications of 46% tested products lab?Yes",Urea nitrea 46% n 50kg
c829e71b-2a29-401b-a5c9-ebe4bb6a8dc3,20f151bd-8ad2-4fba-8e33-e900d8036701,2b8fe2f0-5d07-459c-8781-22305a61980a,150,65000.0,9c605d36-9c37-4f1e-bac1-c87146fae1f0,9750000.0,1741809902062,101110507601,GOODS,kg,65000.0,Dolomite Super Inti M-100,Dolomite super core M-100 50kg
9a19670b-56a1-4e4e-95d9-572535e0de4e,ed5dfc9d-7ef1-427f-92f1-e19ae09e93fa,4cac8d01-b78e-4017-9113-c627ac1866a5,172,674500.0,8c5c639f-2c15-4b35-8ee3-f1302b3c82a6,116014000.0,1741177680062,101110503801,GOODS,kg,674500.0,"Urea nitrea is a non -subsidized retail urea product with a 46% nitrogen content description of 46% N urea fertilizer is a high nitrogen (N) fertilizer, which is 46%, which functions the main source of nitrogen to support plant vegetative growth.This fertilizer can be applied by sprinkled, sprayed, or using an irrigation system.Shape / color: Prill and granules / white The benefits of this fertilizer are very effective in accelerating the formation of leaves, stems, and increasing forage production in plants.Urea nitrea 46% N is suitable for various types of plants, both for agriculture, plantations, and horticulture, because nitrogen is an nutrient that is needed for the process of photosynthesis and overall plant growth.Nitrogen content and specifications of 46% tested products lab?Yes",Urea nitrea 46% n 50kg
0caffd9a-d40f-4a8a-9dce-9f90ddf91cd2,acfa3572-d060-4b06-9e27-5a52fafc0314,c1d06ac3-5bea-4b4d-8648-ae3fa531f059,3,50000.0,43999ff4-01db-4bc6-b1fe-4427a918b294,150000.0,1743719049062,REPORT-REQUEST-MILL-1,SERVICE,kg,50000.0,Delivery Report Package for 1 SawitPro Partner Factory -,Shipping report package
11e21300-3835-4785-b739-6e0cfce54e02,9402d7a3-f50c-4943-9474-609eb9701c08,701928af-24e9-4a13-aaad-63ede44be9c8,2,502645.0,4175d8f7-3242-46cb-9750-25b9804f5177,1005290.0,1741723681062,202320304701,GOODS,kg,502645.0,"DESCRIPTION OF BOMP UP 520 SL is a post -growing systemic herbicide in the form of a bright yellow solution, designed to control weeds in palm oil, tea, and rubber in the phase not yet produced (TBM).This herbicide is equipped with biosorb technology, which allows active ingredients to remain effective even though it is exposed to rain, with durability of 1 to 2 hours after application.This eliminates the need for re -spraying so that it is more practical and efficient.Shape / color: Bright Solution / Yellow Benefits of Bom Up 520 SL Effectively used to control various types of weeds, both leafy and narrow leafy.For wide -leaf weeds, these herbicides are effective in types such as Asystasia Intrusa, Ageratum conyzoides, and Borreria alata.Meanwhile, for narrow leaf weeds, this product is able to overcome types such as Axonopus Compressus, Ottochloa Nodosa, Paspalum Conjugatum, and Ischaemum Timorense.This ability makes it a reliable solution for various weeds control.Content and specifications of Glyphosate Aminosate Isopropyl (IPA) 52% of Lab Tested Products?Yes",Bomb up 520 SL - 5 liters
6f5b5ff9-f5dd-40d3-997f-57e7b6951d99,a1e65a6e-9b83-4683-af78-65cac735332f,6c27fc9c-e7e9-4e9b-9017-292175250df1,22,441142.0,6920e798-c041-4c93-88c2-fa188ec4daa0,9705124.0,1742465478062,101110603901,GOODS,kg,441142.0,"Increase growth with zinc 2000ppm and sulfur 9%.Description of NPK compound fertilizer enriched with sulfur and zinc elements is designed to improve the efficiency and effectiveness of fertilization.The sulfur and zinc content supports plant metabolic processes so that it not only increases the amount of crops, but also its quality, making plants healthier and more productive.Form / color: granules / white The benefits of this fertilizer support plant growth, increase yield, and quality of plants by strengthening metabolism, cell division, and the formation of enzymes and vitamins.In addition, it also stimulates the growth of roots and leaves and increases plant immunity.Nitrogen content and specifications of 15% Pentoxide phosphorus 15% potassium 15% sulfur 9% zinc 0.2% tested product lab?Yes",NPK Phonska Plus 15-15-15 25kg
3cdded98-17ef-479d-bb73-2799dbd9c307,90fb6964-646b-4d85-9cee-a7eaf3f0845d,e41e1522-bbe0-4e9b-b638-5470e82e13a5,6,497800.0,e5bd865a-1507-46fd-bcd7-62fe1d8d50ec,2986800.0,1743406309062,101110601501,GOODS,kg,497800.0,"Description of the Crown ZA fertilizer contains ammonium sulfate, providing additional nitrogen and sulfur to plants.The shape is a crystal granules that easily absorb water and can reduce soil pH, suitable for alkaline soils.Although the nitrogen content is lower than urea, ZA provides additional benefits of sulfur, making it important in sugarcane cultivation because it does not reduce sugar levels.Its hygroscopic properties and the potential for decreasing soil pH to be considered in the application.Benefits of the Sulfur Sulfur Elbang ZA provides benefits such as increasing the color of green leaves, protein and vitamin content in crops, as well as the number of children produced in rice plants.This fertilizer also supports the formation of sugar, improving the color, aroma, and flexibility of tobacco leaves, and enlarges the tubers of onion and garlic, reduce shrinkage and increase aroma during storage.Content and Specifications of N Ammonium 21% Sulfur 24% Humidity <3% Form / Color: crystal / white product tested lab?Yes",Mahkota ZA 50kg
5e7f36c2-6bab-40e2-a5e8-3c93c08d98cc,075f1931-927f-4863-bbe4-2c2df643bd4a,6eccf249-a997-4091-8d64-29f1e9accd85,1,106200.0,d428b703-9683-4789-935d-d6a247db6ac7,106200.0,1743393088062,202320303001,GOODS,kg,106200.0,"Metsulindo 20 WP-250gr Description of Systemic Selective Herbicide, which can be used at the pre-growth and full-growth stages, flour in the form of white to beige, effective, effective in controlling pacics in industrial plantations, wide leaf weeds on oil palm plants (TBM) and rubber (TBM), and wide-leaf weeds, narrow, narrow, and teki on Sawah.Shape / color: Flour / White Cream Benefits Metsulindo 20 WP is an efficient and economical herbicide, working systemically to control weeds from the beginning.With a low dose, this product is selective, killing weeds without damaging cultivation plants, and effectively controls weeds thus through root and leaf absorption.Content and specifications of methyl methulfuron 20% tested products lab?Yes",Metsulindo 20 WP - 250gr
5ea216e7-3388-4e06-b15e-a06e2a2c5817,6090bbb6-c528-4223-af54-72394b4166bb,5952d124-7dc6-4a6a-baa2-e2e502ecd6fe,1,109000.0,8c89bfd1-64bf-484a-9860-bab339f48261,109000.0,1741946489062,TUP/PLN/100,DIGITAL,,109000.0,"Topup PLN 100,000 Topup PLN 100,000","Token PLN 100,000"
1e8cf8b7-d68b-4d59-82ee-bb9d8e074214,a1688ca7-4123-4d2a-8ef4-44a0be1580a1,487f2886-5150-4269-94e2-63fbc7314971,499,45100.0,d4379720-241d-4186-b07c-e85c05bb143c,22504900.0,1744245181062,SEEDLING-TOPAS-MAIN-NURSERY,GOODS,kg,45100.0,,Topaz Seeds Ready to Plant
39678113-4979-451c-ad19-95b0ffa7c4c6,e5819416-6b56-4337-9271-dc2c701ac7bd,6eccf249-a997-4091-8d64-29f1e9accd85,2,106200.0,41bec98e-b466-496b-acf2-e993389ac42b,212400.0,1744007322062,202320303001,GOODS,kg,106200.0,"Metsulindo 20 WP-250gr Description of Systemic Selective Herbicide, which can be used at the pre-growth and full-growth stages, flour in the form of white to beige, effective, effective in controlling pacics in industrial plantations, wide leaf weeds on oil palm plants (TBM) and rubber (TBM), and wide-leaf weeds, narrow, narrow, and teki on Sawah.Shape / color: Flour / White Cream Benefits Metsulindo 20 WP is an efficient and economical herbicide, working systemically to control weeds from the beginning.With a low dose, this product is selective, killing weeds without damaging cultivation plants, and effectively controls weeds thus through root and leaf absorption.Content and specifications of methyl methulfuron 20% tested products lab?Yes",Metsulindo 20 WP - 250gr
b0d7cb11-722e-41aa-a72f-57371c8c3575,d890e339-4b42-4957-8faf-1aede573f0ac,8acff85f-f70a-4308-801f-763b22bb25c7,51,798000.0,d27f2ad2-07c5-4b9f-a40b-26d324547947,40698000.0,1744081044062,101110601001,GOODS,kg,798000.0,"Description of NPK fertilizer from DGW is specially formulated for oil palm plants.With 13-8-27-4+TE content, this fertilizer helps accelerate the growth of plant generative plants.Equipped with magnesium, boron, and calcium, this fertilizer supports healthier shoot growth, greener leaves, and strong stems and roots.This fertilizer helps produce quality harvests with bright colors, suitable for various types of plants.Form / color: granules / brown benefits of fertilizer with compaction technology ensure the content of nutrients that are guaranteed, containing various macro and micro -essential elements to support optimal plant growth.Nitrogen Content and Specifications 13% Pentoxide Phosphorus 8% Potassium Oxide 27% Magnesium Oxide 4% Boron 0.65% Calcium Oxide Products Tested Lab?Yes",NPK DGW 13-8-27-4 TE 50kg
ae18c294-ba72-4bef-bcca-1609fb7e41ef,20f151bd-8ad2-4fba-8e33-e900d8036701,6c27fc9c-e7e9-4e9b-9017-292175250df1,24,441142.0,468556ca-994d-40aa-9c44-859d8e445a57,10587408.0,1743483757062,101110603901,GOODS,kg,441142.0,"Increase growth with zinc 2000ppm and sulfur 9%.Description of NPK compound fertilizer enriched with sulfur and zinc elements is designed to improve the efficiency and effectiveness of fertilization.The sulfur and zinc content supports plant metabolic processes so that it not only increases the amount of crops, but also its quality, making plants healthier and more productive.Form / color: granules / white The benefits of this fertilizer support plant growth, increase yield, and quality of plants by strengthening metabolism, cell division, and the formation of enzymes and vitamins.In addition, it also stimulates the growth of roots and leaves and increases plant immunity.Nitrogen content and specifications of 15% Pentoxide phosphorus 15% potassium 15% sulfur 9% zinc 0.2% tested product lab?Yes",NPK Phonska Plus 15-15-15 25kg
bb06b4d5-60aa-4c9c-821b-03cafd7d5c8d,3ddca641-cb59-4a27-8698-cb16ff2932f2,d3999f4e-890a-473f-bb92-2fd2178da3fb,26,760000.0,d81b9980-35d6-4701-8692-03b5b34e0243,19760000.0,1741939206062,101110607001,GOODS,kg,760000.0,"Description of NPK fertilizer from DGW is specifically formulated for planting palm oil.The formula which is rich in phosphorus and potassium is very suitable for mineral lands that have a low content of the two elements.Form / color: granules / brown benefits of fertilizer with compaction technology ensure the content of nutrients that are guaranteed, containing various macro and micro -essential elements to support optimal plant growth.Nitrogen Content and Specifications 13% Pentoxide Phosphorus 6% Potassium Oxide 27% Magnesium Oxide Boron Calcium Oxide Products Tested Lab?Yes",NPK DGW 13-6-27 50kg
67a8b8ce-99c6-431e-b220-beeed6431818,0beaeb7f-53c8-45de-a937-ad9e12d882c4,2485b082-5258-44c1-b6aa-983387d540a7,1,86000.0,344963f8-9a3a-4de3-b3a9-c8716fa37c0e,86000.0,1744378854062,202320303701,GOODS,kg,86000.0,"Batara 135 SL description is a post -growing herbicide that works in contact, in the form of a dark green solution that dissolves in water.Form: Solution Benefits of this product is effective in controlling weeds in palm oil, rubber, corn, tot, cocoa, and on vacant land.Content and Parakuat Dicloride Specifications 13.5 % Tested Products Lab?Yes",Batara 135 SL - 1 liter
9673a5c8-e6d7-4886-b4c7-7b6665979eac,667698fd-6694-4b97-b7f3-e993f1cd7756,b53ce31c-3789-42d7-96a0-5fe058cac7a5,27,352688.0,e30a4901-7558-4605-9d0d-980adaaa01c2,9522576.0,1741529838062,101110502101,GOODS,kg,352688.0,"Rock Phosphate (RP) is one of the best sources of phosphate in the world that is processed efficiently without chemical processes.Description of RP Egyptian fertilizer is fertilizer that is processed from raw materials of excavation containing calcium phosphate minerals, which originate from rocks that are processed into powder (powder) for use directly in agriculture.This fertilizer can be applied in the form of powder, granules, or granular.The benefits of providing natural phosphorus that are needed by plants, support the development of roots and stems, improve the quality of the roots and stems of plants, improve the ability of plants to absorb water and nutrients, and protect plants from pest attacks.Content and specifications of the pentoxide phosphorus 26-28% of the product tested lab?Yes",Rp. 50kg crown - Egypt
688c7a61-01bb-4dd0-9966-0992bd97c6f6,787bc8b7-e679-4772-be5d-af4afac9adf5,8df8c2e5-5ad8-490f-83b2-57fa0c961f84,5,762850.0,59707eb3-194b-42f6-a2be-5c4ca9eeb23a,3814250.0,1742628996062,101110506401,GOODS,kg,762850.0,"Meroke Korn Kali B (KKB) 50kg Meroke Kom Kali B Description is a compound fertilizer containing potassium and magnesium, designed to improve the quality and yield of plants.Suitable for various plants such as rice, potatoes, chili, and palm oil, this fertilizer helps increase the size, taste, and color of the fruit.Formulated with technology from Germany, this product supports plant growth with a dose that is adjusted based on plant types and soil conditions.The benefits of Meroke Korn Kali B fertilizer have granular quality that facilitates the absorption of plants.This fertilizer serves to accelerate growth and improve the quality of crop production.In addition, the content of chlorine in this fertilizer also increases the function of enzymes, protein synthesis, and tubers.This fertilizer also enriches the taste and color of crop yields, and helps minimize fertilizer application costs, make it an effective choice for agriculture.Content and specifications of potassium oxide 40% magnesium oxide 6% sulfur 4% boron oxide 0.8% shape / color: granular / brownish tested product lab?Yes",Meroke Korn Kali B (KKB) 50kg
5e7f36c2-6bab-40e2-a5e8-3c93c08d98cc,4346187f-5f63-4d5f-8d12-b494143bce30,4698d965-a133-4701-838b-f60e38c66b39,35,1399999.0,8b621082-7337-4d55-a2ff-e3518797094c,48999965.0,1743475743062,101210600102,GOODS,kg,1399999.0,"Description of SawitPro fertilizer is organic fertilizer that can help oil palm farmers improve crops and fruit quality.This fertilizer is equipped with microorganisms developed by leading biologists in Indonesia.Microorganisms can be used to help the decomposition of nutrients and accelerates from nutrient absorption in plants.Janjang ash is an organic fertilizer with a high K₂O content, around 35%-45%, which is quickly absorbed by plants because it only contains potassium elements.For application, the recommended dose is 1.5 kg per plant.If used with Sawitpro fertilizer, the dosage recommendation is 1 kg of ash janjang and 0.5 kg of palm oil per plant.The benefits of Sawitpro fertilizer provide a variety of important benefits, including increasing the availability of nutrients (nitrogen, phosphate, and potassium), as well as helping the overhaul of organic matter (decomposition) and mineralization of organic elements.This fertilizer also triggers plant growth, protects roots from pathogenic microbes, increases the efficiency of absorption from other fertilizers (Rp, urea, etc.), and saves fertilization costs by up to 50%.In addition, Sawitpro fertilizer increases plant resistance to disease attacks and maintains soil fertility for sustainable agriculture.Abu Janjang increases the availability of potassium (K), stimulates fruit growth, accelerates the decomposition of organic matter, and saves fertilization costs.In addition, this product strengthens the endurance of plants against disease and supports soil fertility for sustainable agriculture.Content and specifications of 50kg palm fertilizer: nitrogen 0.1-1% nitrogen phosphorus pentoxide 3-5% potassium oxide 17-25% bacterial binding nitrogen trichoderma microorganisms: rhizobium sp (nitrogen bacterial bacteria in root legume) Azotobacter sp (antibiotics and auxin enzymes) Bacillus sp (against pathogens and encouraging growth) Azospirillum sp (encouraging growth) Pseudomonas sp (growth regulator) Trichoderma sp (biological control substances against fungal attacks, especially ganoderma) 40kg ashYes",Sawitpro fertilizer 50kg + ash janjang 40kg
75b68177-105a-4b5b-b2e3-730c9d62503d,c6e2b534-aa80-47f4-a993-6f9e8801e5f7,5110ed03-9e1e-44bd-913c-4f56de2dcf0b,1,35000.0,8c89bfd1-64bf-484a-9860-bab339f48261,35000.0,1741287969062,MERCH-SAWITPRO-CAP-01,GOODS,kg,35000.0,Green Sawitpro Sawitpro Hats Hats with Sawitpro Green Logo,Green Sawitpro Hats
f089d785-716d-4024-aa48-68ff18ab8e9d,b079c590-e0df-4952-9b5e-6d1a9137fc58,701928af-24e9-4a13-aaad-63ede44be9c8,4,502645.0,f5a6f92f-7b88-4ccb-896c-0152c50ce4d1,2010580.0,1743306694062,202320304701,GOODS,kg,502645.0,"DESCRIPTION OF BOMP UP 520 SL is a post -growing systemic herbicide in the form of a bright yellow solution, designed to control weeds in palm oil, tea, and rubber in the phase not yet produced (TBM).This herbicide is equipped with biosorb technology, which allows active ingredients to remain effective even though it is exposed to rain, with durability of 1 to 2 hours after application.This eliminates the need for re -spraying so that it is more practical and efficient.Shape / color: Bright Solution / Yellow Benefits of Bom Up 520 SL Effectively used to control various types of weeds, both leafy and narrow leafy.For wide -leaf weeds, these herbicides are effective in types such as Asystasia Intrusa, Ageratum conyzoides, and Borreria alata.Meanwhile, for narrow leaf weeds, this product is able to overcome types such as Axonopus Compressus, Ottochloa Nodosa, Paspalum Conjugatum, and Ischaemum Timorense.This ability makes it a reliable solution for various weeds control.Content and specifications of Glyphosate Aminosate Isopropyl (IPA) 52% of Lab Tested Products?Yes",Bomb up 520 SL - 5 liters
94d0ddd6-bbdb-422a-b7f5-078a9c3b2c4f,ba87bf4a-4099-4101-84fb-ef0248fdf987,c5e57af4-0df9-4e2b-87e4-9024b8e6cf53,10,97000.0,c84be8f7-1081-46ea-82c5-e4dedda9e39d,970000.0,1741830236062,202310304901,GOODS,kg,97000.0,"DMA6 825 SL Net weight: 400ml Active ingredients: 2,4-D dimethyl amine (equivalent to 2,4-D: 686 g/l): 825 g/l Production: Corteva Agriscience DMA6 825 SL Systemic System Systemic Selective Full-Growing in the form of solutions in light brown water, very effective to control weeds in rice planting, rubber, rubber and tebu.This herbicide is no doubt for lowland rice plants.which is useful to eradicate wide leaf weeds (broadleaf) and tender in the fields.Also very good for a mixture to glyphosate and paraquat.Can be used on plants: rubber, rice, sugar cane, full -growth systemic herbicide tea in the form of a solution in water.Dosage: - Rubber (wide leaf weeds): 1.5 - 3 l/ha spraying time: when weeds are young and active growth - Tea (wide leaf weeds): 1 - 1.5 L/ha Time spraying: When weeds are young and active growth - Growth (wide leaf weeds): 1-2 L/haLeaf wide and puzzle): 1 - 1.5 L/ha Spraying time: 14 days after planting when weeds are growing",DMA 6 825 SL 400ml
43a801f8-1e93-4f60-b8cc-d8f398fec514,a1c52691-d8de-4613-84f0-c78abf103cac,0bd2430a-6613-442a-9d5a-11d64cb095ae,1,100000.0,d428b703-9683-4789-935d-d6a247db6ac7,100000.0,1744444730062,MERCH-SAWITPRO-SHIRT-02,GOODS,kg,100000.0,"The white collared shirt that reads ""Sibrondol Sawitpro"".All-size size (xl)",T -shirt Sibrondol Sawitpro Size XL
62dbbd91-0a49-482e-9367-50088bb3dcb8,2011ece0-28d0-4126-b262-13a28eadbe35,d8232157-edeb-4ac8-ba5a-0cf53e3c8a06,19,541500.0,444d489c-eabd-4e37-b21b-d11ebeb28f9b,10288500.0,1742239233062,101110505701,GOODS,kg,541500.0,"Kieserite (or other name Magnesium Sulfate) is one of the good sources for magnesium and sulfur nutrients.The most widely used in horticultural farming, which one of the biggest advantages is that this fertilizer is suitable for almost all types of plants and soil types, however the condition of the acidity of the soil.Kieserite is a decomposed fertilizer and reacts quickly and is the right choice when the magnesium nutrients are needed immediately Kieserite description (magnesium sulfate) is fertilizer that is rich in magnesium and sulfur, suitable for almost all types of plants and soil.Quickly soluble and reacting effectively, Kieserite is ideal to meet the needs of plants magnesium, either before planting or during growth.This fertilizer can be applied directly to the soil in powder or granular form and can be processed into Epsom salt for irrigation applications.The benefits of soil with low pH, such as sandy soil, require additional nutrients to support plant growth.Under these conditions, fertilization using Kieserite is needed.Meanwhile, soil in the tropical region which is generally already has sufficient magnesium content and rarely experiences Water Magnesium washing.Content and specifications of magnesium oxide ± 25% sulfur ± 21% shape / color: crystal / white product tested lab?Yes",Kieserite crown 50kg
c2041d0e-7704-4e60-a167-5b55bd6abcf5,61e68625-9e6a-435d-9bdd-6c2187ca1817,ff58b8c4-1058-4753-bfc0-c04d091c8485,99,439375.0,eddc7f2d-9b65-477d-8014-65a332d93f37,43498125.0,1742601922062,101110600701,GOODS,kg,439375.0,"Description of ZA Cap Leaf is a single fertilizer containing 24% sulfur in the form of sulfate, which is quickly absorbed by plants to overcome lack of sulfur.This fertilizer also contains 21% nitrogen which is easily soluble and quickly absorbed by plants.Form: Crystals The benefits of ZA fertilizer improve the quality and yields, improve taste, color, and make plants more resistant to drought, pests, and diseases.ZA also supports the formation of chlorophyll, increases protein and vitamins, and improves the color, aroma, and flexibility of tobacco, and enlarges the tubers of onion plants.Nitrogen content and specifications 21% sulfur 23-24% of the product tested lab?Yes",ZA Cap 50kg Leaf
e1350bca-da3f-4531-aae7-1f5571c5117c,f0482214-bc2a-430e-8348-4390c2df66a7,89f26d03-4933-4924-ae31-5eef6981122f,85,717250.0,d4379720-241d-4186-b07c-e85c05bb143c,60966250.0,1744520484062,101110601701,GOODS,kg,717250.0,"Description of NPK fertilizer 12-12-17-2+TE contains micro nutrients which are important for plant growth.Designed for nurseries and plants not yet produced (TBM), this fertilizer can also be used in producing plants (TM) in plantations with low nitrogen and phosphorus content, with the addition of potassium nutrients according to recommendations.This fertilizer is more suitable for use in lowlands.Form / color: granules / brown the benefits of this fertilizer support plant growth, increase yield, and quality of plants by strengthening metabolism, cell division, and the formation of enzymes and vitamins.In addition, it also stimulates the growth of roots and leaves and increases plant immunity.Nitrogen Content and Specifications 12% Pentoxide Phosphorus 12% Potassium Oxide 17% Magnesium Oxide 2% Boron, Copper (II) sulfate, zinc sulfate 0.04-0.07% tested products lab?Yes",NPK Mahkota 12-12-17-2 TE 50kg
4ebafa85-bc91-4685-9775-3cc06be3f4b6,29ae89fb-8d2b-42d7-b985-6e8d9db17bc5,ff58b8c4-1058-4753-bfc0-c04d091c8485,102,439375.0,1f9c8b9d-1785-4247-9902-f3bf61fc5b70,44816250.0,1744154960062,101110600701,GOODS,kg,439375.0,"Description of ZA Cap Leaf is a single fertilizer containing 24% sulfur in the form of sulfate, which is quickly absorbed by plants to overcome lack of sulfur.This fertilizer also contains 21% nitrogen which is easily soluble and quickly absorbed by plants.Form: Crystals The benefits of ZA fertilizer improve the quality and yields, improve taste, color, and make plants more resistant to drought, pests, and diseases.ZA also supports the formation of chlorophyll, increases protein and vitamins, and improves the color, aroma, and flexibility of tobacco, and enlarges the tubers of onion plants.Nitrogen content and specifications 21% sulfur 23-24% of the product tested lab?Yes",ZA Cap 50kg Leaf
dc6c4b16-45c6-4051-a3ef-eb8f7fc9b6c6,578e32df-b8f3-4fce-b9c9-2d3e059dcf24,b67588d2-e8fe-4ee4-9931-e9d18241d04c,7,230000.0,917278db-9719-4988-a151-237f4fc74b9d,1610000.0,1743512578062,202310305001,GOODS,kg,230000.0,"Primastar 300/100 SL: Systemic herbicide after full growth in the form of a solution in water to control wide leaf weeds and grass weeds in oil palm plantations (TBM) Active ingredients: Isopropyl amine glyphosate 300 g/l + 2,4 -D in Dimethyl amine 100 g/l Method & Time Application of high volume spraying with a volume of 400 - 600 L/Ha.The application starts when weeds thrive and do not rain 4-6 hours after spraying.If it is not clear, contact the authorized agriculture officer",Primastar 300/100 SL 5 liters
457d3ae5-f9ad-414b-ba7c-b69c98262cb8,acfa3572-d060-4b06-9e27-5a52fafc0314,4cac8d01-b78e-4017-9113-c627ac1866a5,174,674500.0,d4379720-241d-4186-b07c-e85c05bb143c,117363000.0,1744661734062,101110503801,GOODS,kg,674500.0,"Urea nitrea is a non -subsidized retail urea product with a 46% nitrogen content description of 46% N urea fertilizer is a high nitrogen (N) fertilizer, which is 46%, which functions the main source of nitrogen to support plant vegetative growth.This fertilizer can be applied by sprinkled, sprayed, or using an irrigation system.Shape / color: Prill and granules / white The benefits of this fertilizer are very effective in accelerating the formation of leaves, stems, and increasing forage production in plants.Urea nitrea 46% N is suitable for various types of plants, both for agriculture, plantations, and horticulture, because nitrogen is an nutrient that is needed for the process of photosynthesis and overall plant growth.Nitrogen content and specifications of 46% tested products lab?Yes",Urea nitrea 46% n 50kg
b0110dd5-1a8a-485d-b519-4555cd1cf052,b5b9c2a8-257c-42b4-a102-ca88e4d90297,e8898291-543b-439c-907f-bd80075f02a0,39,532500.0,c336fefa-41b7-40cc-95d2-f5a0220f700c,20767500.0,1742956414062,101110502301,GOODS,kg,532500.0,,Meroke TSP 50kg
60978d0a-d163-4f86-b62d-9879e4310e55,0e0144d2-f9a7-49b4-bc35-f6791eceb56b,0bd2430a-6613-442a-9d5a-11d64cb095ae,1,100000.0,9419bea1-d06e-4c66-ad5f-f395aeb3af29,100000.0,1743611437062,MERCH-SAWITPRO-SHIRT-02,GOODS,kg,100000.0,"The white collared shirt that reads ""Sibrondol Sawitpro"".All-size size (xl)",T -shirt Sibrondol Sawitpro Size XL
